,prefecture,city,town,category,rank,url,name,date,reviewCount,uberScore,uberCategoryCount,bizTimeLength,menuCount,menuDescriptionRate,menuDescriptionAve,menuPhotoRate,menuPriceAve
50,東京都,千代田区,猿楽町,最も人気の料理,51.0,https://www.ubereats.com/jp/store/%E3%83%92%E3%83%83%E3%83%84%E3%82%A7%E3%83%AA%E3%82%A2-%E3%82%A8-%E3%83%88%E3%83%A9%E3%83%83%E3%83%88%E3%83%AA%E3%82%A2-%E3%82%BF%E3%83%BB%E3%82%A4%E3%83%BC%E3%82%B5-pizzeria-e-trattoria-da-isa/-dNO3TKSSEGdNpEDM9X4nA,ピッツェリア エ トラットリア ダ・イーサ Pizzeria e trattoria Da ISA,2021/7/29,93.0,4.4,3.0,12:00-15:00,13.0,0.662634317,19.0,19.0,1544.0
51,東京都,千代田区,猿楽町,最も人気の料理,52.0,https://www.ubereats.com/jp/store/%E7%A7%98%E4%BC%9D-%E7%94%9F%E5%A7%9C%E7%84%BC%E3%81%8D%E6%9C%AC%E8%88%97-%E6%96%B0%E5%AE%BF%E5%BA%97/IwG_DMVmTsm4bs9nBwuKtA,秘伝 生姜焼き本舗 新宿店,2021/7/29,70.0,4.6,2.0,11:00-20:00,8.0,0.299534607,32.0,23.0,1821.0
52,東京都,千代田区,猿楽町,最も人気の料理,53.0,https://www.ubereats.com/jp/store/%E4%BD%8E%E6%B8%A9%E8%AA%BF%E7%90%86%E3%82%B5%E3%83%A9%E3%82%BF%E3%83%81%E3%82%AD%E3%83%B3%E5%B0%82%E9%96%80%E5%BA%97-%E3%81%8D%E3%81%A1%E3%82%93%E3%81%A8%E3%80%81%E3%83%81%E3%82%AD%E3%83%B3%E3%80%82-%E7%9B%AE%E9%BB%92%E5%BA%97-sous-vide-chickenkichin-to-chicken/MatsoXljRL-LYEnfZ8wGGA,低温調理サラダチキン専門店 きちんと、チキン。 目黒店 Sous-vide Chicken【KICHIN TO CHICKEN】,2021/7/29,119.0,4.5,5.0,12:00-23:00,14.0,0.679996692,30.0,21.0,1492.0
53,東京都,千代田区,猿楽町,最も人気の料理,54.0,https://www.ubereats.com/jp/store/%E3%82%AB%E3%82%B9%E3%83%88%E3%83%AD%E3%83%8E%E3%83%9F%E3%83%BC%E9%BB%92%E6%BE%A4/sUmPam2WRK2hgtMRpnBXOA,ガストロノミー黒澤,2021/7/29,136.0,4.0,5.0,12:00-15:00,4.0,0.954053037,42.0,12.0,1042.0
54,東京都,千代田区,猿楽町,最も人気の料理,55.0,https://www.ubereats.com/jp/store/%E3%83%AD%E3%83%BC%E3%82%BD%E3%83%B3-%E6%B1%A0%E5%B0%BB%E4%B8%80%E4%B8%81%E7%9B%AE/pNieSqIRRxuyPLyZLq9cUg,ローソン 池尻一丁目,2021/7/29,21.0,4.7,2.0,11:00-20:00,30.0,0.966357373,63.0,29.0,1088.0
55,東京都,千代田区,猿楽町,最も人気の料理,56.0,https://www.ubereats.com/jp/store/%E7%A7%98%E4%BC%9D-%E7%94%9F%E5%A7%9C%E7%84%BC%E3%81%8D%E6%9C%AC%E8%88%97-%E6%B8%8B%E8%B0%B7%E5%BA%97/1fJpmmbcRiKAKeqynH8T9Q,秘伝 生姜焼き本舗 渋谷店,2021/7/29,91.0,4.8,4.0,12:00-23:00,14.0,0.793771459,36.0,12.0,1609.0
56,東京都,千代田区,猿楽町,最も人気の料理,57.0,https://www.ubereats.com/jp/store/%E3%83%8F%E3%83%8A%E3%83%8A%E3%81%AE%E7%8E%8B%E5%9B%BD-%E5%85%AD%E6%9C%AC%E6%9C%A8%E5%BA%97-kingdom-of-banana-juice-roppongi/mC1c7AeTQFOe52J_QXjeLA,バナナの王国 六本木店 Kingdom of Banana Juice Roppongi,2021/7/29,43.0,4.4,4.0,12:00-15:00,16.0,0.298672552,44.0,27.0,1196.0
57,東京都,千代田区,猿楽町,最も人気の料理,58.0,https://www.ubereats.com/jp/store/sunsun%E3%82%AA%E3%83%A0%E3%82%BF%E3%82%B3%E3%83%A9%E3%82%A4%E3%82%B9sunsun-omelette-taco-rice/Jv0sIhjqSBSGlE5QiMWTAw,SunSunオムタコライス（SunSun Omelette-Taco rice）,2021/7/29,138.0,4.6,3.0,11:00-20:00,19.0,0.346645734,71.0,10.0,1912.0
58,東京都,千代田区,猿楽町,最も人気の料理,59.0,https://www.ubereats.com/jp/store/%E3%81%8A%E5%A5%BD%E3%81%BF%E7%84%BC%E3%81%8D-%E3%81%84%E3%81%BE%E3%82%8A-%E6%9D%B1%E4%BA%AC%E6%9C%AC%E5%BA%97-okonomiyaki-imari-tokyohonten/D2dBjzdxQi-8szF4s9nWMg,お好み焼き いまり 東京本店 Okonomiyaki imari tokyohonten,2021/7/29,28.0,4.5,5.0,12:00-23:00,29.0,0.777687712,19.0,22.0,1366.0
59,東京都,千代田区,猿楽町,最も人気の料理,60.0,https://www.ubereats.com/jp/store/%E6%89%8B%E6%89%93%E3%81%A1%E3%81%86%E3%81%A8%E3%82%93%E3%83%BB%E3%81%93%E3%82%93%E3%81%B2%E3%82%89%E8%8C%B6%E5%B1%8B-hand-made-udon-noodles%E3%83%BBkonpira-chaya/LVdDB-iAT_ugUp6B2z6aMw,手打ちうどん・こんぴら茶屋 hand made udon noodles・Konpira Chaya,2021/7/29,14.0,4.0,5.0,12:00-15:00,24.0,0.020594414,45.0,16.0,1486.0
60,東京都,千代田区,猿楽町,最も人気の料理,61.0,https://www.ubereats.com/jp/store/mrs-istanbul-kebab-delivery-%E5%8C%97%E6%B2%A22%E4%B8%81%E7%9B%AE/pUmh950gTZ-zoKP4603KdA,Mrs Istanbul Kebab Delivery 北沢2丁目,2021/7/29,57.0,4.7,4.0,11:00-20:00,18.0,0.332218895,35.0,14.0,1884.0
61,東京都,千代田区,猿楽町,最も人気の料理,62.0,https://www.ubereats.com/jp/store/%E6%97%A8%E9%B0%BB%E8%B1%9A%E3%81%BE%E3%81%BF%E3%82%8C-%E6%B8%8B%E8%B0%B7%E5%BA%97/8fqPstv3SRmOyub0srySVA,【旨鰻】豚まみれ 渋谷店,2021/7/29,65.0,4.8,5.0,12:00-23:00,9.0,0.47598146,23.0,8.0,1823.0
62,東京都,千代田区,猿楽町,最も人気の料理,63.0,https://www.ubereats.com/jp/store/%E7%A5%9E%E5%8D%97%E3%83%8F%E3%82%B9%E3%82%BF/BQeTs_GCSlaNeqVJkfJFbA,神南パスタ,2021/7/29,95.0,4.4,3.0,12:00-15:00,26.0,0.813681246,14.0,17.0,1459.0
63,東京都,千代田区,猿楽町,最も人気の料理,64.0,https://www.ubereats.com/jp/store/%E3%83%8F%E3%83%BC%E3%83%A9%E3%83%BC%E5%A4%A7%E7%AE%B8-parlor-ohashi/GEHL0ReYRkyfpQiwS9sK7A,パーラー大箸 Parlor ohashi,2021/7/29,19.0,4.6,1.0,11:00-20:00,17.0,0.070396464,86.0,28.0,1702.0
64,東京都,千代田区,猿楽町,最も人気の料理,65.0,https://www.ubereats.com/jp/store/%E5%A4%A7%E8%B1%86%E3%83%9F%E3%83%BC%E3%83%88%E5%B0%82%E9%96%80%E5%BA%97%E6%9C%AA%E6%9D%A5%E3%81%AE%E5%92%8C%E9%A3%9F-%E3%82%A4%E3%83%83%E3%83%9B%E3%83%B3-%E6%81%B5%E6%AF%94%E5%AF%BF%E5%BA%97/i3DbRVa1QT-Y_DuWKiH1Og,【大豆ミート専門店】未来の和食 イッポン 恵比寿店,2021/7/29,181.0,4.5,4.0,12:00-23:00,22.0,0.445310688,59.0,12.0,1853.0
65,東京都,千代田区,猿楽町,最も人気の料理,66.0,https://www.ubereats.com/jp/store/kurand-sake-market-%E6%96%B0%E5%AE%BF%E5%BA%97/yE8XqvKPSSaUTh377TAtUA,KURAND SAKE MARKET 新宿店,2021/7/29,60.0,4.0,4.0,12:00-15:00,22.0,0.971928428,8.0,21.0,1412.0
66,東京都,千代田区,猿楽町,最も人気の料理,67.0,https://www.ubereats.com/jp/store/%E3%82%AF%E3%83%A9%E3%83%8B%E3%83%BC%E3%82%B9%E3%83%9F%E3%82%B9-%E3%82%A2%E3%83%83%E3%83%95%E3%83%AB%E3%83%8F%E3%82%A4%26%E3%82%B3%E3%83%BC%E3%83%92%E3%83%BC-granny-smith-applepie-%26-coffee-aoyama/BgHZQfpHQRqY3sa5r4Laww,グラニースミス アップルパイ＆コーヒー GRANNY SMITH APPLEPIE & COFFEE AOYAMA,2021/7/29,124.0,4.7,4.0,11:00-20:00,23.0,0.695415751,42.0,14.0,1975.0
67,東京都,千代田区,猿楽町,最も人気の料理,68.0,https://www.ubereats.com/jp/store/%E3%83%8F%E3%83%86%E3%82%A3%E3%82%B9%E3%83%AA%E3%83%BC-%E6%B1%A0%E3%83%8E%E4%B8%8A%E3%83%92%E3%82%A8%E3%83%BC%E3%83%AB-patisserie-ikenoue-pierre/XZ5BaaQlQhC34wmcZDVETQ,パティスリー 池ノ上ピエール patisserie ikenoue pierre,2021/7/29,68.0,4.8,2.0,12:00-23:00,27.0,0.055822821,69.0,22.0,1080.0
68,東京都,千代田区,猿楽町,最も人気の料理,69.0,https://www.ubereats.com/jp/store/%E3%83%9F%E3%83%A9%E3%83%B3-%E3%83%8A%E3%82%BF%E3%83%A9%E3%82%B7-%E6%B8%8B%E8%B0%B7%E5%BA%97-milan-nataraj-shibuya/6jY3sjZMTK-vk-YXsAiXXw,ミラン ナタラジ 渋谷店 Milan Nataraj Shibuya,2021/7/29,22.0,4.4,4.0,12:00-15:00,20.0,0.829831875,76.0,28.0,1331.0
70,東京都,千代田区,猿楽町,最も人気の料理,71.0,https://www.ubereats.com/jp/store/%E3%82%B9%E3%82%BF%E3%83%BC%E3%83%8F%E3%83%83%E3%82%AF%E3%82%B9-%E3%82%B3%E3%83%BC%E3%83%92%E3%83%BC-%E4%BB%A3%E5%AE%98%E5%B1%B1-%E8%94%A6%E5%B1%8B%E6%9B%B8%E5%BA%97-starbucks-coffee-daikanyama-tsutaya-books/vwOIaHjHTNu0yc6u_qsuSw,スターバックス コーヒー 代官山 蔦屋書店 Starbucks Coffee Daikanyama TSUTAYA BOOKS,2021/7/29,183.0,4.5,2.0,12:00-23:00,7.0,0.398465878,8.0,28.0,1295.0
71,東京都,千代田区,猿楽町,最も人気の料理,72.0,https://www.ubereats.com/jp/store/%E3%83%92%E3%82%B5%E3%83%BC%E3%83%A9%E3%82%B9%E3%82%BF%E3%82%A4%E3%83%AB-%E5%B9%A1%E3%83%B6%E8%B0%B7-pizza-la-style-hatagaya/XeIL-v5mR2SxlkoPOelLDA,ピザーラスタイル 幡ヶ谷 PIZZA-LA STYLE Hatagaya,2021/7/29,193.0,4.0,5.0,12:00-15:00,8.0,0.767639589,15.0,25.0,1648.0
72,東京都,千代田区,猿楽町,最も人気の料理,73.0,https://www.ubereats.com/jp/store/%E3%83%9B%E3%83%B3%E3%83%AB%E3%83%8F-%E9%BA%BB%E5%B8%83%E5%8D%81%E7%95%AA%E5%BA%97-bonrepas-azabujyuban/i3QE4_5xTLekuqOk3wiRPQ,ボンルパ 麻布十番店 Bonrepas AZABUJYUBAN,2021/7/29,43.0,4.7,4.0,11:00-20:00,15.0,0.086986072,5.0,5.0,1502.0
73,東京都,千代田区,猿楽町,最も人気の料理,74.0,https://www.ubereats.com/jp/store/spanish-lounge-parador-%E3%82%B9%E3%83%8F%E3%83%8B%E3%83%83%E3%82%B7%E3%83%A5-%E3%83%A9%E3%82%A6%E3%83%B3%E3%82%B7-%E3%83%8F%E3%83%A9%E3%83%88%E3%83%BC%E3%83%AB/mOn_9jXMRnam3wEbizHObw,SPANISH LOUNGE PARADOR スパニッシュ ラウンジ パラドール,2021/7/29,19.0,4.8,1.0,12:00-23:00,16.0,0.317987157,37.0,26.0,1520.0
75,東京都,千代田区,猿楽町,最も人気の料理,76.0,https://www.ubereats.com/jp/store/%E3%82%B9%E3%82%BF%E3%83%BC%E3%83%8F%E3%83%83%E3%82%AF%E3%82%B9-%E3%82%B3%E3%83%BC%E3%83%92%E3%83%BC-%E6%B8%8B%E8%B0%B7%E5%85%AC%E5%9C%92%E9%80%9A%E3%82%8A%E5%BA%97-starbucks-coffee-shibuya-koen-dori/7Xi2J2fkRxKV-nI1eRuanA,スターバックス コーヒー 渋谷公園通り店 Starbucks Coffee Shibuya Koen-dori,2021/7/29,136.0,4.6,5.0,11:00-20:00,17.0,0.058320565,30.0,20.0,1164.0
76,東京都,千代田区,猿楽町,最も人気の料理,77.0,https://www.ubereats.com/jp/store/%E3%81%8A%E7%A5%9D%E3%81%84%E7%94%A8%E3%83%9B%E3%83%BC%E3%83%AB%E3%82%BF%E3%83%AB%E3%83%88-tarte-a-toi%E3%82%BF%E3%83%AB%E3%83%88%E3%83%BB%E3%82%A2%E3%83%BB%E3%83%88%E3%83%AF/vZI3NE7OQX2sUm5kGXWEZA,お祝い用ホールタルト Tarte a toi（タルト・ア・トワ）,2021/7/29,93.0,4.5,5.0,12:00-23:00,15.0,0.676082596,32.0,27.0,1315.0
78,東京都,千代田区,猿楽町,最も人気の料理,79.0,https://www.ubereats.com/jp/store/%E8%82%89%E5%B1%8B%E3%81%AE%E3%82%BF%E3%82%B3%E3%82%B9%E3%81%A8%E3%82%AD%E3%83%BC%E3%83%9E%E3%82%AB%E3%83%AC%E3%83%BCby%E9%95%B7%E8%B0%B7%E5%B7%9D%E7%89%A7%E5%A0%B4-%E9%9D%92%E5%B1%B1%E5%BA%97-tacos-and-keema-curry-in-aoyama/vIu8yHfwSg2AKMi9U6FB1Q,肉屋のタコスとキーマカレーby長谷川牧場 青山店 Tacos and Keema Curry in Aoyama,2021/7/29,151.0,4.7,2.0,11:00-20:00,9.0,0.883881095,92.0,10.0,1793.0
79,東京都,千代田区,猿楽町,最も人気の料理,80.0,https://www.ubereats.com/jp/store/%E7%84%BC%E9%B3%A5%E4%BD%90%E7%94%B0%E5%8D%81%E9%83%8E%E6%81%B5%E6%AF%94%E5%AF%BF-yakitori-sadajyuro-ebisu/oVOg8pBuRpaDCK1VQdCzWQ,焼鳥佐田十郎恵比寿 Yakitori SADAJYURO Ebisu,2021/7/29,101.0,4.8,2.0,12:00-23:00,5.0,0.399470868,93.0,12.0,1702.0
81,東京都,千代田区,猿楽町,最も人気の料理,82.0,https://www.ubereats.com/jp/store/%E3%83%92%E3%82%B5%E3%82%AB%E3%83%A4-pizzakaya/8eMsj5BoRGyKB1AIW6CEQw,ピザカヤ Pizzakaya,2021/7/29,62.0,4.6,3.0,11:00-20:00,19.0,0.658618866,10.0,10.0,1068.0
82,東京都,千代田区,猿楽町,最も人気の料理,83.0,https://www.ubereats.com/jp/store/%E5%85%A8%E8%81%9A%E5%BE%B3-%E5%85%AD%E6%9C%AC%E6%9C%A8%E5%BA%97-zenshutoku-roppongi/dgkpGnjBR56I7uXcOn_KFg,全聚徳 六本木店 Zenshutoku roppongi,2021/7/29,83.0,4.5,5.0,12:00-23:00,22.0,0.664363104,72.0,27.0,1465.0
83,東京都,千代田区,猿楽町,最も人気の料理,84.0,https://www.ubereats.com/jp/store/%E3%81%99%E3%81%97%E3%81%95%E3%82%93%E3%81%BE%E3%81%84-%E6%B8%8B%E8%B0%B7%E9%81%93%E7%8E%84%E5%9D%82%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC%E3%83%92%E3%83%AB%E5%BA%97/OnSiyMr4RruC3LcS6vzxIA,すしざんまい 渋谷道玄坂センタービル店,2021/7/29,51.0,4.0,5.0,12:00-15:00,6.0,0.366880936,73.0,20.0,1416.0
84,東京都,千代田区,猿楽町,最も人気の料理,85.0,https://www.ubereats.com/jp/store/%E9%AE%A8%E3%81%A8%E3%81%BF%E7%94%B0-sushi-tomita/EsZA2hdURxafRSuJeBsf-w,鮨とみ田 sushi tomita,2021/7/29,24.0,4.7,3.0,11:00-20:00,25.0,0.326636124,55.0,25.0,1200.0
85,東京都,千代田区,猿楽町,最も人気の料理,86.0,https://www.ubereats.com/jp/store/%E3%83%88%E3%83%A9%E3%83%83%E3%83%88%E3%83%AA%E3%82%A2-%E3%83%9F%E3%82%B7%E3%83%B3-torattoria-mishin/bM3obIBwQkW0wj8gCVQ30Q,トラットリア ミシン TORATTORIA MiSHiN,2021/7/29,51.0,4.8,2.0,12:00-23:00,11.0,0.066811256,77.0,15.0,1765.0
86,東京都,千代田区,猿楽町,最も人気の料理,87.0,https://www.ubereats.com/jp/store/salada-hero-%E3%82%B5%E3%83%A9%E3%82%BF%E3%81%8B%E4%B8%BB%E5%BD%B9!!-%E6%B8%8B%E8%B0%B7%E4%B8%A6%E6%9C%A8%E6%A9%8B%E5%BA%97/ZlOKY_2_TbSAqeLNbulyAQ,Salada Hero サラダが主役? 渋谷並木橋店,2021/7/29,66.0,4.4,2.0,12:00-15:00,15.0,0.649654247,32.0,10.0,1371.0
87,東京都,千代田区,猿楽町,最も人気の料理,88.0,https://www.ubereats.com/jp/store/%E8%A5%BF%E9%BA%BB%E5%B8%83-%E7%B2%BE%E8%82%89%E5%BA%97-nishi-azabu-meat-shop/BO5_t1inTzGSGKg7lnIpsQ,西麻布 精肉店 Nishi-Azabu Meat Shop,2021/7/29,32.0,4.6,1.0,11:00-20:00,22.0,0.387661224,1.0,25.0,1293.0
88,東京都,千代田区,猿楽町,最も人気の料理,89.0,https://www.ubereats.com/jp/store/%E3%82%B9%E3%82%BF%E3%83%BC%E3%83%8F%E3%83%83%E3%82%AF%E3%82%B9-%E3%82%B3%E3%83%BC%E3%83%92%E3%83%BC-%E6%B8%8B%E8%B0%B7%E6%96%87%E5%8C%96%E6%9D%91%E9%80%9A%E3%82%8A%E5%BA%97-starbucks-coffee-shibuya-bunkamura-dori/xuhHyfFgSkuL9X4vcPi8kg,スターバックス コーヒー 渋谷文化村通り店 Starbucks Coffee Shibuya Bunkamura-dori,2021/7/29,115.0,4.5,3.0,12:00-23:00,5.0,0.399997639,83.0,28.0,1853.0
89,東京都,千代田区,猿楽町,最も人気の料理,90.0,https://www.ubereats.com/jp/store/%E3%82%BF%E3%82%A4%E3%82%B9%E3%83%88%E3%83%AA%E3%83%BC%E3%83%88%E3%83%95%E3%83%BC%E3%83%88-%E3%83%8F%E3%82%A4-%E3%82%AF%E3%83%AB%E3%83%B3%E3%82%B5%E3%82%A4%E3%82%A2%E3%83%A0-%E5%85%AD%E6%9C%AC%E6%9C%A8%E3%83%92%E3%83%AB%E3%82%B9/D7n-kyplROS53ZzW7fQzDA,タイストリートフード バイ クルンサイアム 六本木ヒルズ,2021/7/29,155.0,4.0,5.0,12:00-15:00,17.0,0.079848277,44.0,17.0,1031.0
90,東京都,千代田区,猿楽町,最も人気の料理,91.0,https://www.ubereats.com/jp/store/%E3%82%B9%E3%82%BF%E3%83%BC%E3%83%8F%E3%83%83%E3%82%AF%E3%82%B9-%E3%82%B3%E3%83%BC%E3%83%92%E3%83%BC-%E5%8D%97%E9%9D%92%E5%B1%B1%E9%AA%A8%E8%91%A3%E9%80%9A%E3%82%8A%E5%BA%97-starbucks-coffee-minamiaoyama-kotto-dori/2V2mmpdJRIiqvRU3bikSMA,スターバックス コーヒー 南青山骨董通り店 Starbucks Coffee Minamiaoyama Kotto-dori,2021/7/29,127.0,4.7,5.0,11:00-20:00,27.0,0.767413269,35.0,28.0,1996.0
91,東京都,千代田区,猿楽町,最も人気の料理,92.0,https://www.ubereats.com/jp/store/%E3%82%B9%E3%82%A4%E3%83%BC%E3%83%84%E3%83%86%E3%83%AA-%E5%B7%A5%E5%A0%B4%E7%9B%B4%E8%B2%A9%E3%82%B1%E3%83%BC%E3%82%AD%E5%B1%8B%E6%9C%AC%E8%88%97-%E5%8E%9F%E5%AE%BF%E3%83%BB%E8%A1%A8%E5%8F%82%E9%81%93/0XCxzbguSfO6wN2D77PRfg,スイーツデリ 工場直販「ケーキ屋本舗」 原宿・表参道,2021/7/29,16.0,4.8,2.0,12:00-23:00,9.0,0.167986201,52.0,17.0,1273.0
92,東京都,千代田区,猿楽町,最も人気の料理,93.0,https://www.ubereats.com/jp/store/%E3%82%AF%E3%83%AA%E3%82%B9%E3%83%95%E3%82%B5%E3%83%A9%E3%82%BF%E3%83%AF%E3%83%BC%E3%82%AF%E3%82%B9-%E6%81%B5%E6%AF%94%E5%AF%BF-crisp-salad-works-ebisu/N8HLUMudRC61L-9gFUyCGQ,クリスプサラダワークス 恵比寿 CRISP SALAD WORKS Ebisu,2021/7/29,20.0,4.4,4.0,12:00-15:00,14.0,0.248909935,1.0,16.0,1876.0
93,東京都,千代田区,猿楽町,最も人気の料理,94.0,https://www.ubereats.com/jp/store/%E5%8D%9A%E5%A4%9A%E3%82%82%E3%81%A4%E9%8D%8B-%E5%92%8C%E6%A5%BD-hakata-motsunabe-waraku/dVUkYh6zRSio-N0osswByQ,博多もつ鍋 和楽 Hakata Motsunabe Waraku,2021/7/29,163.0,4.6,2.0,11:00-20:00,7.0,0.212561017,9.0,27.0,1508.0
94,東京都,千代田区,猿楽町,最も人気の料理,95.0,https://www.ubereats.com/jp/store/%E3%82%A2%E3%83%8F%E3%82%A6%E3%83%88%E3%83%A9%E3%82%A4%E3%83%95%E3%82%B3%E3%83%BC%E3%83%92%E3%83%BC%E3%83%95%E3%83%AA%E3%83%A5%E3%83%AF%E3%83%BC%E3%82%B9-about-life-coffee-brewers/JLtGP1QQRo-cwh52W9Go1w,アバウトライフコーヒーブリュワーズ ABOUT LIFE COFFEE BREWERS,2021/7/29,43.0,4.5,5.0,12:00-23:00,20.0,0.264572385,74.0,7.0,1608.0
95,東京都,千代田区,猿楽町,最も人気の料理,96.0,https://www.ubereats.com/jp/store/%E3%82%B9%E3%83%98%E3%83%AA%E3%82%AA%E3%83%AA%E3%83%86%E3%82%A3%E3%83%BC%E3%83%8F%E3%83%BC%E3%82%AB%E3%83%BC-superiority-burger/nNb8fHObSySgXs0-qlf0xg,スペリオリティーバーガー 　SUPERIORITY BURGER,2021/7/29,79.0,4.0,4.0,12:00-15:00,25.0,0.31595904,11.0,18.0,1639.0
96,東京都,千代田区,猿楽町,最も人気の料理,97.0,https://www.ubereats.com/jp/store/%E3%82%AF%E3%83%AA%E3%82%B9%E3%83%95%E3%82%B5%E3%83%A9%E3%82%BF%E3%83%AF%E3%83%BC%E3%82%AF%E3%82%B9-%E5%85%AD%E6%9C%AC%E6%9C%A8%E3%83%92%E3%83%AB%E3%82%B9-crisp-salad-works-roppongi-hills/NybQfIIMRoGTaRnU_XfxJw,クリスプサラダワークス 六本木ヒルズ CRISP SALAD WORKS Roppongi Hills,2021/7/29,38.0,4.7,3.0,11:00-20:00,4.0,0.658348702,51.0,26.0,1444.0
97,東京都,千代田区,猿楽町,最も人気の料理,98.0,https://www.ubereats.com/jp/store/%E3%83%95%E3%83%AB%E3%83%BC%E3%83%8F%E3%83%8F%E3%82%A4%E3%82%A2%E3%82%BF%E3%82%A4%E3%83%A9%E3%83%B3%E3%83%88-%E6%81%B5%E6%AF%94%E5%AF%BF%E5%BA%97-blue-papaya-thailand-ebisu/S07irJ9DSBuZ3-NTEIX1GQ,ブルーパパイアタイランド 恵比寿店 Blue Papaya Thailand Ebisu,2021/7/29,26.0,4.8,3.0,12:00-23:00,28.0,0.158137387,15.0,29.0,1376.0
98,東京都,千代田区,猿楽町,最も人気の料理,99.0,https://www.ubereats.com/jp/store/%E3%82%B9%E3%82%BF%E3%83%BC%E3%83%8F%E3%83%83%E3%82%AF%E3%82%B9-%E3%82%B3%E3%83%BC%E3%83%92%E3%83%BC-%E5%8E%9F%E5%AE%BF%E5%BA%97-starbucks-coffee-harajuku/faOfIWZVQPKZc6WoU_YDgg,スターバックス コーヒー 原宿店 Starbucks Coffee Harajuku,2021/7/29,85.0,4.4,3.0,12:00-15:00,24.0,0.02623545,74.0,20.0,1675.0
99,東京都,千代田区,猿楽町,最も人気の料理,100.0,https://www.ubereats.com/jp/store/%E6%9C%AC%E6%A0%BC%E4%B8%AD%E8%8F%AF%E6%96%99%E7%90%86%E6%B0%B8%E5%88%A9%E5%85%AD%E6%9C%AC%E6%9C%A8%E5%BA%97-chinese-cuisine-eiri-roppongi-store/b2Vb4YpaRA-WFIJhdENsvA,本格中華料理永利六本木店 Chinese cuisine EIRI roppongi store,2021/7/29,19.0,4.6,2.0,11:00-20:00,2.0,0.414420518,100.0,21.0,1552.0
100,東京都,千代田区,猿楽町,最も人気の料理,101.0,https://www.ubereats.com/jp/store/%E8%BF%91%E6%B1%9F%E3%81%86%E3%81%97%E7%84%BC%E8%82%89-%E3%81%AB%E3%81%8Ftatsu%E9%9D%92%E5%B1%B1%E6%9C%AC%E5%BA%97-oumi-ushiyakiniku-niku-tatsu-aoyamahonten/RTaEAeM1R7yUNqtF5WMS4g,近江うし焼肉 にくＴＡＴＳＵ青山本店 Oumi ushiyakiniku niku-tatsu aoyamahonten,2021/7/29,33.0,4.5,2.0,12:00-23:00,7.0,0.544806408,3.0,19.0,1784.0
101,東京都,千代田区,猿楽町,最も人気の料理,102.0,https://www.ubereats.com/jp/store/%E3%82%AF%E3%83%AA%E3%82%B9%E3%83%95%E3%82%B5%E3%83%A9%E3%82%BF%E3%83%AF%E3%83%BC%E3%82%AF%E3%82%B9-%E9%9D%92%E5%B1%B1%E5%BA%97-crisp-salad-works-aoyama/2lrh8IoRTCyypdC4PW3LLw,クリスプサラダワークス 青山店 CRISP SALAD WORKS AOYAMA,2021/7/29,52.0,4.0,1.0,12:00-15:00,9.0,0.998370288,30.0,20.0,1342.0
102,東京都,千代田区,猿楽町,最も人気の料理,103.0,https://www.ubereats.com/jp/store/%E3%81%AA%E3%81%8B%E5%8D%AF-%E7%AC%B9%E5%A1%9A%E5%BA%97-nakau-sasazuka/AOx1JRoNQLCtQRJO8ku4kg,なか卯 笹塚店 Nakau Sasazuka,2021/7/29,90.0,4.7,2.0,11:00-20:00,4.0,0.975419474,16.0,20.0,1933.0
103,東京都,千代田区,猿楽町,最も人気の料理,104.0,https://www.ubereats.com/jp/store/%E3%82%AF%E3%83%AA%E3%82%B9%E3%83%95%E3%83%BB%E3%82%B5%E3%83%A9%E3%82%BF%E3%83%AF%E3%83%BC%E3%82%AF%E3%82%B9-%E6%96%B0%E5%AE%BF%E5%8D%97%E5%8F%A3%E5%BA%97-crisp-salad-works-shinjuku-minamiguchi/tDHqvZqQSPiJqiCBh9Xhlg,クリスプ・サラダワークス 新宿南口店 CRISP SALAD WORKS Shinjuku Minamiguchi,2021/7/29,16.0,4.8,2.0,12:00-23:00,20.0,0.986851878,64.0,26.0,1873.0
104,東京都,千代田区,猿楽町,最も人気の料理,105.0,https://www.ubereats.com/jp/store/%E3%82%AF%E3%83%AA%E3%82%B9%E3%83%95%E3%82%B5%E3%83%A9%E3%82%BF%E3%83%AF%E3%83%BC%E3%82%AF%E3%82%B9-%E5%BA%83%E5%B0%BE%E5%BA%97-crisp-salad-works-hiroo/u5TGlKJJTDOk7BJNJnQDuw,クリスプサラダワークス 広尾店 CRISP SALAD WORKS Hiroo,2021/7/29,152.0,4.4,1.0,12:00-15:00,17.0,0.010608605,1.0,15.0,1400.0
105,東京都,千代田区,猿楽町,最も人気の料理,106.0,https://www.ubereats.com/jp/store/%E3%83%9B%E3%82%AD%E3%81%A8%E3%82%B5%E3%83%A9%E3%82%BF%E3%81%AE%E5%B0%82%E9%96%80%E5%BA%97-fresh-days-%E6%B1%A0%E5%B0%BB%E5%A4%A7%E6%A9%8B%E5%BA%97/eY9aI74gSvaabFXnEdotNQ,ポキとサラダの専門店 Fresh Days 池尻大橋店,2021/7/29,154.0,4.6,1.0,11:00-20:00,17.0,0.116616815,98.0,15.0,1849.0
